Gateway 0 Arrival Rate	Pure Cloud Buffer Occupancy Efficiency of 0	Next Hop Buffer Occupancy Efficiency of 0	Probabilistic DF Buffer Occupancy Efficiency of 0	Pure Cloud Buffer Occupancy Efficiency of 1	Next Hop Buffer Occupancy Efficiency of 1	Probabilistic DF Buffer Occupancy Efficiency of 1	Pure Cloud Buffer Occupancy Efficiency of 2	Next Hop Buffer Occupancy Efficiency of 2	Probabilistic DF Buffer Occupancy Efficiency of 2	Pure Cloud Buffer Occupancy Efficiency of Cloud	Next Hop Buffer Occupancy Efficiency of Cloud	Probabilistic DF Buffer Occupancy Efficiency of Cloud
1500.0	0.0	0.9778771666666667	0.9776616666666667	0.0	0.0637435	0.9764991666666667	0.0	0.025013416666666666	0.06552841666666667	0.010521883333333334	0.0054494999999999995	5.989333333333333E-4
1550.0	0.0	0.9787469999999999	0.9775448333333333	0.0	0.06990766666666666	0.9690261666666666	0.0	0.02533325	0.06203524999999999	0.0107832	0.0057503	6.3355E-4
1600.0	0.0	0.9799583333333334	0.979739	0.0	0.06243783333333333	0.9785583333333333	0.0	0.0246185	0.06916283333333334	0.0108933	0.005946066666666667	6.996333333333333E-4
1650.0	0.0	0.9803285	0.9805591666666666	0.0	0.0613675	0.9820651666666667	0.0	0.02465525	0.07378291666666667	0.011151733333333335	0.006167383333333334	6.607333333333333E-4
1700.0	0.0	0.9815043333333334	0.9800106666666667	0.0	0.0662485	0.9751676666666667	0.0	0.026504	0.07181316666666666	0.011330100000000001	0.00632195	7.098333333333333E-4
1750.0	0.0	0.9807838333333333	0.9814026666666665	0.0	0.06707016666666667	0.9833090000000001	0.0	0.026768833333333335	0.076127	0.0116691	0.006698733333333334	7.086833333333334E-4
1800.0	0.0	0.9833263333333333	0.9828446666666667	0.0	0.07062283333333333	0.9749191666666667	0.0	0.02498825	0.08294775	0.012050383333333333	0.006980849999999999	8.115666666666668E-4
1850.0	0.0	0.984353	0.9824225000000001	0.0	0.08344700000000001	0.9803838333333333	0.0	0.02467975	0.08425375	0.012175983333333334	0.007120266666666666	7.917000000000001E-4
1900.0	0.0	0.9828608333333334	0.9833821666666666	0.0	0.07069116666666667	0.982872	0.0	0.025124916666666663	0.08721275	0.012175616666666667	0.007390966666666666	8.315666666666668E-4
1950.0	0.0	0.9858761666666668	0.9846816666666666	0.0	0.06164083333333333	0.9849646666666668	0.0	0.024746	0.09394175	0.012634266666666666	0.008015433333333334	8.761666666666666E-4
2000.0	0.0	0.9845586666666666	0.9852448333333333	0.0	0.060603833333333336	0.9882863333333334	0.0	0.025972583333333337	0.08704108333333334	0.013006433333333333	0.007722466666666667	8.622333333333333E-4
2050.0	0.0	0.9851783333333334	0.9842939999999999	0.0	0.06442716666666666	0.9841225000000001	0.0	0.026116750000000005	0.08922541666666667	0.013056533333333334	0.007996399999999999	8.671333333333332E-4
2100.0	0.0	0.985898	0.9843508333333334	0.0	0.06832500000000001	0.9884499999999999	0.0	0.025541499999999998	0.09990058333333333	0.013296933333333332	0.00839315	9.2195E-4
2150.0	0.0	0.9861555000000001	0.9858235	0.0	0.06746066666666667	0.9868493333333334	0.0	0.024417083333333336	0.09827216666666667	0.013328516666666667	0.008355033333333333	0.0010145
2200.0	0.0	0.9872686666666666	0.986527	0.0	0.06990233333333333	0.9879939999999999	0.0	0.025663083333333333	0.12751408333333333	0.013835283333333332	0.008816633333333332	9.696333333333333E-4
2250.0	0.0	0.9872836666666666	0.9863848333333333	0.0	0.062352166666666674	0.9838270000000001	0.0	0.025798416666666667	0.11811808333333333	0.014350849999999998	0.00921735	0.0010724333333333334
2300.0	0.0	0.9874166666666667	0.9866681666666667	0.0	0.07150916666666667	0.9871548333333333	0.0	0.024442083333333336	0.12345550000000001	0.014335516666666666	0.009333966666666667	0.0010510166666666666
2350.0	0.0	0.9877560000000001	0.9876958333333333	0.0	0.06722650000000001	0.9902685	0.0	0.025815416666666664	0.14903708333333332	0.0143316	0.009624183333333333	0.0010256
2400.0	0.0	0.9877609999999999	0.9877653333333334	0.0	0.06786416666666667	0.9864479999999999	0.0	0.0237795	0.13847733333333334	0.0149839	0.009808316666666669	0.0011219000000000001
2450.0	0.0	0.9883218333333333	0.9870946666666667	0.0	0.05898116666666667	0.9846320000000001	0.0	0.02530875	0.16618975000000002	0.01515945	0.009806033333333334	0.00108965
2500.0	0.0	0.9886806666666667	0.9884753333333333	0.0	0.06572566666666667	0.9907368333333334	0.0	0.0245085	0.16679291666666665	0.0152741	0.010249550000000001	0.0011308666666666667
2550.0	0.0	0.9894585	0.9893096666666666	0.0	0.06904383333333335	0.9891264999999999	0.0	0.025884083333333335	0.17747708333333334	0.0155473	0.010680166666666666	0.00119195
2600.0	0.0	0.9893394999999999	0.9890421666666667	0.0	0.06048633333333333	0.9905379999999999	0.0	0.025040500000000004	0.17424816666666665	0.015796633333333334	0.010780083333333334	0.00118295
2650.0	0.0	0.9892989999999999	0.9896426666666667	0.0	0.06829933333333334	0.9916536666666667	0.0	0.025095250000000003	0.17870675	0.016056316666666667	0.0109152	0.0011997666666666666
2700.0	0.0	0.990274	0.9888886666666666	0.0	0.06587266666666665	0.9926633333333333	0.0	0.02448483333333333	0.20650541666666666	0.016329049999999998	0.011307949999999999	0.0012306833333333332
2750.0	0.0	0.9894358333333333	0.9900421666666667	0.0	0.059631500000000004	0.9915943333333334	0.0	0.024766	0.22959925	0.016674583333333333	0.011038066666666665	0.0013847333333333333
2800.0	0.0	0.9898908333333334	0.9897196666666668	0.0	0.07322183333333333	0.9910575	0.0	0.02435025	0.2547504166666667	0.016768716666666666	0.011585616666666668	0.0013196166666666666
2850.0	0.0	0.9897351666666667	0.9895113333333333	0.0	0.06472916666666667	0.9903061666666666	0.0	0.0263255	0.2667320833333333	0.017108283333333335	0.012105466666666667	0.0012619
2900.0	0.0	0.990039	0.9904855000000001	0.0	0.07014016666666666	0.9925965	0.0	0.02499675	0.3714998333333333	0.017466616666666667	0.012100083333333332	0.0013704333333333333
2950.0	0.0	0.99012	0.990599	0.0	0.06956833333333334	0.9902788333333333	0.0	0.025260416666666664	0.3005285	0.017245116666666668	0.0125103	0.001451083333333333
3000.0	0.0	0.9912296666666668	0.9909253333333333	0.0	0.06653266666666667	0.9906079999999999	0.0	0.024312833333333336	0.3927425	0.017766266666666666	0.013005983333333334	0.0013770833333333335
3050.0	0.0	0.9911266666666667	0.990225	0.0	0.06896783333333333	0.9904510000000001	0.0	0.02438675	0.4149496666666666	0.017899516666666667	0.012945400000000001	0.0015338
3100.0	0.0	0.9902903333333333	0.990469	0.0	0.06773066666666666	0.9931295000000001	0.0	0.02586975	0.44269274999999997	0.017928183333333333	0.01292815	0.0014309666666666668
3150.0	0.0	0.9915596666666667	0.9910156666666667	0.0	0.06598799999999999	0.9912388333333334	0.0	0.02398225	0.46923733333333334	0.018430333333333333	0.013335416666666667	0.0013512333333333335
3200.0	0.0	0.9904838333333333	0.9913959999999999	0.0	0.060649	0.9906275	0.0	0.02493216666666667	0.5338997499999999	0.018633483333333332	0.013253166666666668	0.0015227666666666666
3250.0	0.0	0.9917623333333334	0.9914200000000001	0.0	0.06736666666666667	0.9912665	0.0	0.024726583333333333	0.5669125	0.018744283333333334	0.0137266	0.0016332666666666667
3300.0	0.0	0.9913168333333333	0.9917435	0.0	0.0714945	0.9920848333333333	0.0	0.026033333333333335	0.6095978333333333	0.019162883333333335	0.014067883333333331	0.0016321
3350.0	0.0	0.9918963333333334	0.9916008333333334	0.0	0.075952	0.992287	0.0	0.024524166666666666	0.7053490833333335	0.01942785	0.014418883333333334	0.0016337833333333336
3400.0	0.0	0.9917495000000001	0.9918023333333333	0.0	0.07023800000000001	0.9912464999999999	0.0	0.026002250000000005	0.768837	0.0194672	0.014231883333333334	0.0016531
3450.0	0.0	0.991845	0.9923418333333333	0.0	0.06591000000000001	0.9918131666666666	0.0	0.025108916666666665	0.7354042500000001	0.020249016666666664	0.014710333333333334	0.0017243166666666666
3500.0	0.0	0.9921000000000001	0.992686	0.0	0.07333650000000001	0.9942693333333333	0.0	0.025599583333333332	0.7940695833333334	0.020132916666666667	0.014905266666666667	0.0017658833333333334
3550.0	0.0	0.9921064999999999	0.9916098333333333	0.0	0.06287683333333334	0.9925773333333333	0.0	0.024110416666666665	0.79941425	0.020336200000000002	0.015400433333333333	0.0017052166666666668
3600.0	0.0	0.9928835	0.9923609999999999	0.0	0.07190016666666667	0.9929196666666668	0.0	0.02528708333333333	0.90124475	0.0206041	0.015682233333333333	0.00160715
3650.0	0.0	0.9921126666666668	0.9923489999999999	0.0	0.0628485	0.993188	0.0	0.024811833333333335	0.8722266666666667	0.020810766666666668	0.015648549999999997	0.0018184000000000002
3700.0	0.0	0.9930041666666667	0.992112	0.0	0.061811666666666674	0.9940893333333333	0.0	0.023961333333333334	0.8873620833333332	0.020870849999999996	0.015640033333333334	0.0018369833333333335
3750.0	0.0	0.9925846666666667	0.9931206666666667	0.0	0.058961999999999994	0.9928361666666667	0.0	0.02600883333333333	0.899905	0.021264983333333334	0.016081683333333333	0.0018111166666666667
3800.0	0.0	0.9931988333333334	0.9922458333333334	0.0	0.07331083333333333	0.9918678333333334	0.0	0.024595999999999996	0.9172618333333334	0.021410683333333333	0.016417	0.001847016666666667
3850.0	0.0	0.9926585	0.992805	0.0	0.07815683333333333	0.9927141666666667	0.0	0.024788583333333336	0.9304905	0.021596149999999998	0.01660775	0.0019431333333333335
3900.0	0.0	0.9938471666666665	0.9937618333333335	0.0	0.07247150000000001	0.9929209999999999	0.0	0.02403833333333333	0.9531816666666667	0.022137599999999997	0.017118733333333334	0.00197305
3950.0	0.0	0.9931125000000001	0.9933733333333333	0.0	0.0739175	0.9941896666666667	0.0	0.024980666666666665	0.9402471666666666	0.0222953	0.017241116666666667	0.0018942833333333335
4000.0	0.0	0.9930821666666666	0.9929718333333334	0.0	0.07496566666666667	0.9937786666666667	0.0	0.025263666666666667	0.9610579166666667	0.0222931	0.01773845	0.0020382
4050.0	0.0	0.9934841666666667	0.9932733333333333	0.0	0.06848183333333334	0.9938393333333333	0.0	0.02661175	0.96179325	0.022633466666666668	0.017493450000000004	0.0020267500000000003
4100.0	0.0	0.9930180000000001	0.9933825000000001	0.0	0.059076833333333335	0.9944198333333333	0.0	0.025173666666666667	0.9505465000000001	0.023143716666666665	0.0177659	0.0019948333333333333
4150.0	0.0	0.9935788333333333	0.9939715000000001	0.0	0.06739616666666666	0.9941735	0.0	0.02384058333333333	0.9700980833333332	0.02320005	0.01817475	0.0020078833333333334
4200.0	0.0	0.9934161666666667	0.9933931666666668	0.0	0.06223116666666667	0.9922763333333333	0.0	0.025921	0.9766108333333333	0.0237927	0.01823005	0.0019493333333333335
4250.0	0.0	0.9939534999999999	0.9938771666666666	0.0	0.06943766666666668	0.9941448333333334	0.0	0.024930083333333335	0.96905225	0.023513850000000003	0.01876285	0.00222115
4300.0	0.0	0.9936496666666667	0.9937520000000001	0.0	0.06866833333333335	0.9946391666666666	0.0	0.025392750000000002	0.9795543333333333	0.02384436666666667	0.0185604	0.0021562
4350.0	0.0	0.9938478333333333	0.9941016666666668	0.0	0.07246033333333333	0.9951425	0.0	0.02527375	0.9821326666666667	0.024091583333333333	0.018999266666666667	0.00220655
4400.0	0.0	0.9939956666666667	0.9937188333333333	0.0	0.06569016666666666	0.9940248333333334	0.0	0.023369499999999998	0.9805876666666666	0.024171250000000002	0.019222316666666666	0.0022634166666666666
4450.0	0.0	0.9944308333333334	0.9943128333333333	0.0	0.06399066666666667	0.9948514999999999	0.0	0.02360008333333333	0.9740039166666666	0.024529033333333335	0.01945021666666667	0.0021947166666666665
4500.0	0.0	0.9940643333333333	0.994675	0.0	0.07814366666666667	0.9947068333333333	0.0	0.026261583333333335	0.9824234166666667	0.024786199999999998	0.019646383333333333	0.002240283333333333
4550.0	0.0	0.9943591666666668	0.9942915	0.0	0.065757	0.9951615	0.0	0.0249045	0.9853860833333333	0.024868433333333332	0.019785633333333334	0.0022582333333333333
4600.0	0.0	0.994404	0.9938273333333334	0.0	0.07299183333333333	0.9949011666666667	0.0	0.025497833333333334	0.9831324166666665	0.02529371666666667	0.02011091666666667	0.0022054833333333334
4650.0	0.0	0.994114	0.9942156666666667	0.0	0.06406316666666666	0.9939151666666666	0.0	0.02470441666666667	0.9804013333333333	0.025399566666666665	0.020242116666666667	0.0023862
4700.0	0.0	0.9943883333333333	0.994266	0.0	0.07181	0.9955301666666667	0.0	0.025203583333333335	0.9787785833333333	0.02540601666666667	0.020849533333333337	0.0021874333333333335
4750.0	0.0	0.9942811666666667	0.9945076666666667	0.0	0.06521966666666666	0.9944873333333333	0.0	0.02473475	0.9835623333333333	0.0257016	0.020603566666666667	0.0023783666666666666
4800.0	0.0	0.9943240000000001	0.9946128333333334	0.0	0.0743355	0.9951478333333332	0.0	0.025748833333333332	0.9872304166666668	0.026275083333333334	0.021147600000000003	0.002406916666666667
4850.0	0.0	0.9945388333333334	0.9939024999999999	0.0	0.060512333333333335	0.9939781666666666	0.0	0.024088833333333334	0.9814793333333333	0.026270566666666672	0.02113315	0.002429633333333333
4900.0	0.0	0.9947096666666666	0.9944926666666666	0.0	0.07589333333333333	0.9937861666666666	0.0	0.026867000000000002	0.9881547500000001	0.026672033333333334	0.02137146666666667	0.002497066666666667
4950.0	0.0	0.9947563333333335	0.9949431666666667	0.0	0.060125000000000005	0.9954888333333333	0.0	0.02652525	0.9807676666666666	0.027324283333333334	0.021799816666666666	0.00250035
5000.0	0.0	0.9945563333333333	0.9948061666666668	0.0	0.06827500000000002	0.9949815000000001	0.0	0.02492258333333333	0.9833883333333334	0.027028683333333334	0.02189395	0.0024234666666666667
