Gateway 0 Arrival Rate	Pure Cloud APP  Response Time of 0	Next Hop APP  Response Time of 0	Probabilistic DF APP  Response Time of 0	Pure Cloud APP  Response Time of 1	Next Hop APP  Response Time of 1	Probabilistic DF APP  Response Time of 1	Pure Cloud APP  Response Time of 2	Next Hop APP  Response Time of 2	Probabilistic DF APP  Response Time of 2	Pure Cloud APP  Response Time of Cloud	Next Hop APP  Response Time of Cloud	Probabilistic DF APP  Response Time of Cloud
950.0	235.3909945537246	134.85433452425357	16.739788721993886	236.56100146529457	1.5670299574941176	1.5884642312754156	235.3910226287496	0.39252272242221053	0.3926026864061855	235.0014963447593	235.00131090904463	235.00089562270512
1000.0	235.39099455287337	137.67122673085495	17.399511105833508	236.56097678658386	1.566135290936688	1.595781279154375	235.39096917914654	0.39248722693870924	0.3925882707902714	235.0009443090302	235.00130754512227	235.00075400877822
1050.0	235.39098053820294	146.01618936927355	18.114734928063445	236.56103442203292	1.5664420648203532	1.5989581628337826	235.39099078272298	0.39249713955234	0.39265407783038303	235.00136767334322	235.00071755653735	235.00123275471898
1100.0	235.39100575268216	149.07148017108307	17.30878471994497	236.5610038059394	1.5668132457095132	1.596822485543921	235.39101034072522	0.39248042228518126	0.3926081119993376	235.00164707141334	235.00087314606097	235.00060494022583
1150.0	235.39099010169596	153.55581358385882	19.41327112348288	236.56101683610214	1.5670537063531933	1.5986641156247412	235.39095777360205	0.39262938186344193	0.3925655824916061	235.00058056359714	235.00086204105094	235.00069154529817
1200.0	235.39101790158756	155.1681689864565	19.517710103079956	236.5609893975975	1.566659085793156	1.6010538904452567	235.39098902234937	0.392585142761459	0.39265681877298647	235.00115378324355	235.00122008636558	235.00066355764292
1250.0	235.39100550733428	160.05118712200434	19.916728286742217	236.56105510801737	1.5663873393185754	1.5968706344804018	235.3910596306922	0.3924586918610662	0.3927384879134737	235.00150343531274	235.0003462858419	235.00062546385288
1300.0	235.39100070095796	160.2088831240567	18.185896602922828	236.5610335561806	1.5663592976154488	1.596578396084511	235.39099672918235	0.39250398138678294	0.39278020352167053	235.00090583922167	235.00046557869823	235.00050573237684
1350.0	235.39099474570415	162.26880583438262	19.84519901833777	236.56097506533993	1.5671085965733489	1.5950369184592574	235.3910149386611	0.39248155426895986	0.39278747633530897	235.0009433191509	235.00084640870625	235.00285989790612
1400.0	235.39102315220785	164.6557947562189	19.67931954286387	236.5610646167381	1.5664598804728662	1.589786230482469	235.39100784878724	0.3925269768890085	0.39280266168976685	235.00205126651989	235.0014331993851	235.0009388041657
1450.0	235.39100297369885	169.46357847629056	20.230561332261402	236.5609907063872	1.5676790520548398	1.5910813825005679	235.39103241904272	0.39256016785410736	0.3927022012317674	235.0019604949492	235.00041693443723	235.0018276670988
1500.0	235.39099927381355	171.32569310843886	21.033659015635	236.56103425581492	1.5661791543322823	1.587800616884471	235.39101905149082	0.3925292314581603	0.39290548579296186	235.00080329779087	235.0020431200097	235.001692093658
1550.0	235.39099759317833	174.13296509179168	22.44370347360868	236.56104510840353	1.5667117645968986	1.592064593099968	235.3909823230947	0.3925328380274629	0.39273726352488053	235.0007121240319	235.0008615127574	235.00113553685142
1600.0	235.39099257908245	174.36286436572564	23.05623201620639	236.5609916430461	1.5663609241855925	1.5854881084851833	235.3910086555612	0.392478418569201	0.39303980829090496	235.00069540837043	235.00116617394428	235.00091870156123
1650.0	235.3910172016524	177.08511244777378	23.600230641470564	236.56105898575552	1.5662543770977615	1.5911844983254617	235.39097041589426	0.39245458036083797	0.3930618837880638	235.00185608040192	235.0011386374916	235.00112890218801
1700.0	235.3909859493688	178.44589638542342	23.598383396422605	236.5609843909151	1.5665658036101406	1.5835741174202553	235.39097623803468	0.39255129688635915	0.3930005791197006	235.00053816865852	235.00098260024836	235.00072177968488
1750.0	235.39100238219416	181.5508176949277	22.778265021176136	236.56097797072627	1.5665719804298892	1.5888593807474318	235.39100919878868	0.39258725137005457	0.39299527641560844	235.0008835777431	235.000685836481	235.00120168156715
1800.0	235.39100487348298	182.166986448509	23.990933822136515	236.56101253784485	1.5668473377493575	1.5813411045522756	235.3909738872226	0.39252179736407555	0.393264024287121	235.00041710531067	235.00025702104355	235.00047747012044
1850.0	235.3909891550696	184.06680810772923	23.737897102142167	236.56099539698877	1.5680520939979556	1.5851635276333151	235.3909808710288	0.39246598595300664	0.3931589752018727	235.0007177219859	235.002874068507	235.00053752434624
1900.0	235.39099191999188	184.96622568760668	24.754033248734384	236.56102362710854	1.566854865466249	1.5852897218329842	235.39098561076094	0.3925081083675474	0.39328343533471183	235.00091181043504	235.0006895459112	235.00071365364184
1950.0	235.3909995964951	187.24078654672965	24.929365132091107	236.56098227940268	1.5661995522153138	1.586296583622552	235.39103447394152	0.3924650899572876	0.3934344246348396	235.00170594027978	235.00120911873913	235.00061654451392
2000.0	235.39100364396555	187.2684720834287	25.893252483961334	236.56097341230634	1.5660739623982705	1.5890280250791033	235.39100342766798	0.3925691091446601	0.39311146926936164	235.0012455698426	235.0010443289625	235.00093770405906
2050.0	235.3909948421199	188.4780984257453	26.00995583680556	236.5609438685639	1.5663746433900876	1.5874097046220428	235.39098392807986	0.3926193518840664	0.39316286869017203	235.00082851671846	235.0005502566561	235.00091109147453
2100.0	235.39100134449998	190.17454545727364	25.821777471434768	236.5610180160127	1.5670639017911914	1.5853872789871446	235.3909809337989	0.3925417497062893	0.3935299251997886	235.0018055780564	235.00033482581648	235.00020870100448
2150.0	235.39098931286495	189.14865499436328	27.4209211167003	236.56100965727066	1.566494243745731	1.5851424074962361	235.39099133878005	0.3924727862766099	0.3933692802781214	235.0012337846891	235.00044615310034	235.00068169526958
2200.0	235.39099796189348	191.39421766332092	26.62805197482538	236.56100447749694	1.5666652960260923	1.5894251642297759	235.3909971563444	0.3925380192844474	0.3942057046958092	235.00062217375026	235.0011997551775	235.0006156780842
2250.0	235.39101498518653	194.61540532687218	27.730497017084513	236.56101726853947	1.5662849002581816	1.5892011099047068	235.39098675165346	0.3925676021155006	0.39388045273379796	235.0011058064449	235.0004143111163	235.000650698631
2300.0	235.39099527947744	194.22314038163827	26.76393024512859	236.56098542530344	1.5667808258998785	1.5836234219123766	235.39098823569262	0.3925212971548726	0.39386674196950294	235.00030841935552	235.00070797411232	235.0005513296777
2350.0	235.39099010511643	193.74458361667806	27.57309427355071	236.56101262067514	1.5664865430447572	1.5856135860602427	235.39096918681562	0.3925552273062063	0.3947878194093241	235.0009571909186	235.00069989447786	235.0010292537269
2400.0	235.39100956367383	194.70450432838084	28.735731538290562	236.5610497753686	1.5667997418974224	1.5884077477096665	235.3910253907584	0.39238295588537997	0.3942067029573198	235.00054355728057	235.00124049106864	235.00076444076674
2450.0	235.39100318205988	194.74301058701738	27.11351726930018	236.5609894234515	1.5660106046142577	1.5843933045604557	235.39099640006816	0.3925528464521491	0.39506289774972875	235.00107350209896	235.0010671020062	235.00062666968816
2500.0	235.3909924442645	197.67065349832026	28.014662934803937	236.56097521437118	1.5664038083134078	1.5832789889085606	235.39100835923878	0.3924864420575069	0.3951792799465186	235.0009516975936	235.0008111781585	235.00063399320075
2550.0	235.39099419585386	198.7247953563906	28.822599367142303	236.56097299499865	1.5666804618973966	1.5904751776928812	235.3910306220824	0.3926231084285956	0.39518551043391614	235.00026806210167	235.00067274513268	235.0018712101711
2600.0	235.39099674429437	197.32276463404688	29.663413571817937	236.56100107234974	1.5661931205958324	1.588271598735932	235.39102091844975	0.39258379064480087	0.3951429051894731	235.00093120192628	235.00131331013628	235.00339087560045
2650.0	235.39100179974025	198.62407373260191	30.23046503568163	236.5610032141656	1.566643307016755	1.5927730993126346	235.39101873895297	0.3925628904061809	0.39510885089119707	235.00101442353798	235.00070383957768	235.00084969573587
2700.0	235.39100281349843	199.4697751555434	29.140452895376992	236.56095014722914	1.5666194758654737	1.596427900542299	235.39101662426847	0.3924937197409297	0.3958769169619609	235.00072809126905	235.00130582857096	235.00072568549868
2750.0	235.39101704727705	198.3803985309112	30.37561087573499	236.56100472746905	1.566049209766278	1.595322280351012	235.39101960920985	0.39249830038288674	0.39636033957012473	235.00250073959543	235.00124457490256	235.00057459037802
2800.0	235.39100399193805	199.4746459855013	30.572143944860468	236.56106455965082	1.5669538328440666	1.5902880612248136	235.39097699072303	0.39253152322907575	0.39708394758726134	235.0004792068165	235.00035874081263	235.00049296896555
2850.0	235.3910021882399	201.4884192292359	29.90996968106676	236.56103440260367	1.566472277163152	1.5925448211800406	235.39099960931142	0.3925925783691726	0.39721099278435384	235.00041139846726	235.00114250298108	235.0011879605241
2900.0	235.3910083472988	202.1020866118159	31.206948592137937	236.56099354525506	1.5670036198393646	1.5850911730394375	235.39100442491224	0.39250943977158315	0.39995150329530044	235.00196136529087	235.00135542375855	235.00147699341554
2950.0	235.39099744617988	202.9233923353141	31.65185066446324	236.56096444020682	1.5668086484420105	1.5909859179404444	235.39100715824654	0.3925632703233413	0.39777515721387785	235.00049612361303	235.0010922901579	235.0021118239105
3000.0	235.39099878900583	203.75814220550296	30.549823188056866	236.5610173808935	1.5668644459710004	1.5858426299289288	235.3910235388968	0.3925016196576165	0.39982787459389035	235.00044278478006	235.001872621418	235.0027914216987
3050.0	235.39099797341524	204.41068921649358	32.74844932141135	236.56098847253665	1.566961035175303	1.5952724985001385	235.39097501570043	0.3925090928359434	0.4001599508956714	235.00068161487818	235.00126607575768	235.00199995458766
3100.0	235.39098496186276	203.3890121361068	31.26112020905862	236.56099833975802	1.5665848260290216	1.5883538645150999	235.39100427182254	0.39261170530800477	0.4012038329979754	235.00126968840087	235.00198294527175	235.00068609424568
3150.0	235.39099447052538	205.02587316637042	30.205100928807173	236.56098053966954	1.5667088148729225	1.5848440848277907	235.3909680029682	0.39242478701347955	0.4016143061981234	235.00041513055825	235.0008817724699	235.0008007625479
3200.0	235.3909918370364	203.18789635789344	31.791306302950073	236.56101287922706	1.5663432888403888	1.587490308450347	235.39100261665484	0.3924579674478654	0.40287118337712874	235.00066881468516	235.00072781841916	235.00051196575535
3250.0	235.39099605419338	205.8066009787237	32.26061416719814	236.56098606278385	1.566631162941247	1.5846640895468962	235.39101463379154	0.3924914620164713	0.4033946774004373	235.0011022059587	235.00083502584536	235.00080071182063
3300.0	235.39100053108868	204.7608358621438	32.55048272654748	236.56101393507166	1.566842463848013	1.589095845682472	235.39104033256763	0.3925221871717568	0.4045096957961003	235.0002036134948	235.00030970090586	235.0010766490549
3350.0	235.39098610608212	207.8074848950507	32.39661266593411	236.56103074465636	1.566947981186391	1.592951237146081	235.39104330216477	0.3924213978036582	0.4067172412297215	235.00165548957474	235.00049113889042	235.0010750746013
3400.0	235.39099048897492	205.00482905400065	32.445951419563606	236.56104530304592	1.5668573576127705	1.590504075773877	235.39102638777558	0.3924934941834053	0.40790190799828435	235.0007285422895	235.00006777961354	235.0006382513732
3450.0	235.39101393275902	207.35563822017585	33.412330294985345	236.56101815658567	1.566690074351481	1.589824850974236	235.39101408716746	0.39249088211958644	0.40617181974933364	235.00024198936958	235.0004925237689	235.00106200290733
3500.0	235.39100240854714	206.68539426090396	33.55626344968717	236.5609928224286	1.566980929629229	1.5893759936125933	235.3910540224275	0.39253595506457034	0.40823436946932273	235.00109942835527	235.0008575160906	235.00033243641676
3550.0	235.3909946751098	208.36176848312547	32.56218150489828	236.56102731316847	1.5662307718951365	1.592022521303391	235.39103082890912	0.3924324509613384	0.40811720067196716	235.00043887319302	235.00114372643506	235.0011949352144
3600.0	235.39099776704202	208.8640578099909	31.81309669795637	236.56100774702347	1.567255659807895	1.5923839119506527	235.39102107214785	0.3925759777680975	0.4109229030818507	235.0014011271791	235.00148177783694	235.00072882916723
3650.0	235.3910005816924	208.68520045296432	33.20345077736855	236.56100956652827	1.56625419891442	1.5881463253083619	235.39103766855138	0.3925132658295622	0.4090142731609771	235.00075348315116	235.00111951989652	235.0009966671677
3700.0	235.39099546959005	208.4057100114045	34.16494453927803	236.56099142651883	1.5662968242672435	1.592897369152231	235.39101235162752	0.3924894401303218	0.4096903833017964	235.00044478376847	235.00072111306713	235.00150870142056
3750.0	235.39100997927338	208.55958266570178	33.14469218884853	236.5609773283046	1.5660411190485615	1.5898199516924054	235.3909729617848	0.3925915991751496	0.41058794456443404	235.00088817870414	235.00132765692263	235.00066496657055
3800.0	235.3910024675417	209.85158755510705	33.66799397202184	236.560959859385	1.566979337315571	1.5822132840519858	235.39098896620143	0.3925268349681997	0.41017709278534936	235.0003473045514	235.00124121798433	235.0012700161932
3850.0	235.39099584894336	210.35681363286199	34.88372081847623	236.56102544174735	1.5674952123344086	1.593183992295703	235.39099120027916	0.3925123136356421	0.4102203865387235	235.0009149015882	235.00064827276276	235.00025863919066
3900.0	235.3910045889388	211.55312231146345	34.249953601640215	236.56096062467267	1.5670833286133814	1.5873501065282067	235.3909856312123	0.3924377535350611	0.41029988826905056	235.00081654228234	235.0016033749558	235.0007206401831
3950.0	235.39100472245605	210.4547592935766	34.24715560866151	236.5609723259836	1.567169183224981	1.5961024616799027	235.39100677999696	0.39251906833841915	0.4096655191113627	235.00186334121824	235.00107903390483	235.000928083238
4000.0	235.39099307084567	210.35022603369285	35.50425503633179	236.5610289155669	1.567109607595495	1.5934639857307031	235.39104330771397	0.39249719714113823	0.410822349459483	235.0010113950012	235.00079902899984	235.0011923547731
4050.0	235.39100019023772	210.98520032697138	35.05448057480153	236.5610010681554	1.5666063544698068	1.5907582583260254	235.39100303715807	0.39263520093664467	0.40907754416079745	235.00035253789477	235.00061532021155	235.00024082443747
4100.0	235.39100607396747	211.04931056079076	34.81593228035941	236.56096020525206	1.5661170072524986	1.5811974356285756	235.39102441365796	0.392512271289195	0.40953932445681035	235.00054170960252	235.0005459717601	235.0008284942791
4150.0	235.39100390194062	212.47474057015984	35.30118928740744	236.5609893390401	1.5668523594454034	1.5925867869417336	235.3910148719311	0.39246592987693846	0.4089358538865005	235.00194137474364	235.00029606019245	235.0006277849294
4200.0	235.39100736304644	212.27259694197463	34.702677823589035	236.56099949236008	1.5660408331073825	1.5833522138882534	235.39102470617487	0.39255354172173856	0.4087630284439201	235.00083474209032	235.00046592127242	235.00077163283723
4250.0	235.39098518450012	211.8526543062053	37.25808496911147	236.56103689379108	1.5671223340482445	1.5880286039706812	235.39098129740736	0.39257761921324547	0.40778661758285084	235.00017640962997	235.0005186064876	235.00052937021883
4300.0	235.39099194666883	211.71281468345308	37.61327926095553	236.56100428371496	1.5665924767535488	1.5950084895230052	235.3909963687947	0.39259441468674927	0.4090633110829846	235.00125472374006	235.00111338913464	235.000647225458
4350.0	235.39100303314703	212.5430104442672	37.42425011063431	236.56097527213285	1.5669214446711994	1.590555331214799	235.3910037172866	0.3925571655161506	0.4084982922098577	235.0006076399376	235.0006419468978	235.0005401953458
4400.0	235.3909940521406	213.55217841888648	37.79451121676553	236.5610015598163	1.566563524961919	1.5889771329665257	235.39100268767288	0.39249220606521346	0.4084546222247471	235.00098006716973	235.001310065331	235.0012656594259
4450.0	235.39099819327353	213.64272717332574	37.55674505399197	236.56100391664813	1.5664847025464452	1.5902303755816716	235.3909998749351	0.39248587993261436	0.40767690153959246	235.00198144939225	235.0010323821981	235.00126291983918
4500.0	235.3909974065892	213.8199609475239	38.14454208199394	236.56102771641508	1.5675872934060446	1.590836200213537	235.39098681263513	0.39260813378217757	0.4078586177477077	235.00057765922315	235.00074301897038	235.0013545513285
4550.0	235.39099808483147	213.89513342817904	38.304324458765514	236.56098555340645	1.5666723973796526	1.5905792991359256	235.39102955121925	0.3925673307050066	0.40942259100505424	235.00036578876438	235.0013762341404	235.00085732281897
4600.0	235.39099718558654	213.8312104091382	37.9357703115105	236.56105167047488	1.5673041346212837	1.5974485549162498	235.39101125878264	0.39254512937213165	0.4087877723449243	235.00058492445558	235.0019696274954	235.00137077405145
4650.0	235.390999293836	213.39941883603328	40.13737290326501	236.56100210446792	1.5664607689762866	1.5863720022167727	235.39101229920416	0.39251368256519453	0.40788471623568423	235.00094217646924	235.00113591498348	235.0005673807963
4700.0	235.39099353940037	214.00083228758157	37.149142631000736	236.56095649229246	1.5671577560487853	1.5920919097800967	235.39103169104806	0.39253632041840963	0.4089551227223452	235.0016756869562	235.00142361658848	235.00087642000236
4750.0	235.3909915661369	214.51285552905287	39.431573316517635	236.56103551393895	1.5663012541761112	1.5859115225859626	235.39098914622912	0.39247945414015023	0.4092678683881496	235.00048352608155	235.00025946869576	235.00123418947632
4800.0	235.3910038610592	214.72538328123653	40.54938736543864	236.56098989517417	1.5671037713839737	1.5955014276181547	235.3910287842414	0.3925016397839332	0.4092136247694991	235.00057148461997	235.00052290246867	235.00053880598418
4850.0	235.39099518457218	214.84982805201847	40.26317085055887	236.56101861651356	1.5663907465316065	1.5885366098441474	235.39102864670394	0.3924632584149856	0.40729726378541753	235.00048869630464	235.0010995142526	235.00018475376638
4900.0	235.39100354521486	215.12765049678237	41.28381399373254	236.5610332202235	1.5671809451782241	1.5914932551019982	235.39100955352728	0.3926498447090754	0.41130108873739096	235.00151433271435	235.0005581394677	235.00091893514596
4950.0	235.39100714285323	215.55216189699672	41.251444834922175	236.56104853312033	1.5659896266433337	1.5901674491635511	235.39097553676925	0.3926117787330045	0.40845710887727155	235.00030407743316	235.00093234030246	235.00127823750458
5000.0	235.3910044879667	215.40789156275	40.33729937085648	236.5610118878236	1.5667420539825647	1.5827086836701199	235.39097554785326	0.39247459350306735	0.4092130164772512	235.00055934816274	235.0014877076417	235.00110964347746
