Gateway 0 Arrival Rate	Analytical Avg Gateway Buffer Occupancy Efficiency of 0	Simulation Avg Gateway Buffer Occupancy Efficiency of 0	Analytical Avg Gateway Buffer Occupancy Efficiency of 1	Simulation Avg Gateway Buffer Occupancy Efficiency of 1	Analytical Avg Gateway Buffer Occupancy Efficiency of 2	Simulation Avg Gateway Buffer Occupancy Efficiency of 2	Analytical Avg Gateway Buffer Occupancy Efficiency of Cloud	Simulation Avg Gateway Buffer Occupancy Efficiency of Cloud
3150.0	0.9927272727272725	0.9910156666666667	0.9800206164635898	0.9912388333333334	0.5945650990283669	0.46923733333333334	0.0015594847756168703	0.0013512333333333335
3200.0	0.9928571428571429	0.9913959999999999	0.9804471507878306	0.9906275	0.6354744136655144	0.5338997499999999	0.0015878390442644501	0.0015227666666666666
3250.0	0.9929824561403511	0.9914200000000001	0.9808558538607246	0.9912665	0.6730304689890917	0.5669125	0.0016161933129120295	0.0016332666666666667
3300.0	0.9931034482758619	0.9917435	0.9812478209407253	0.9920848333333333	0.70682149877963	0.6095978333333333	0.001644547581559609	0.0016321
3350.0	0.9932203389830508	0.9916008333333334	0.9816240593864958	0.992287	0.7367489537675688	0.7053490833333335	0.0016729018502071886	0.0016337833333333336
3400.0	0.9933333333333334	0.9918023333333333	0.9819854973014387	0.9912464999999999	0.7629509670581931	0.768837	0.0017012561188547684	0.0016531
3450.0	0.9934426229508198	0.9923418333333333	0.9823329911777282	0.9918131666666666	0.7857173567547134	0.7354042500000001	0.001729610387502348	0.0017243166666666666
3500.0	0.9935483870967742	0.992686	0.9826673326723846	0.9942693333333333	0.8054154143447662	0.7940695833333334	0.0017579646561499268	0.0017658833333333334
3550.0	0.9936507936507937	0.9916098333333333	0.9829892546282283	0.9925773333333333	0.8224347729293002	0.79941425	0.0017863189247975066	0.0017052166666666668
3600.0	0.99375	0.9923609999999999	0.9832994364361053	0.9929196666666668	0.8371517582888014	0.90124475	0.0018146731934450865	0.00160715
3650.0	0.9938461538461538	0.9923489999999999	0.9835985088209547	0.993188	0.8499096484561862	0.8722266666666667	0.0018430274620926655	0.0018184000000000002
3700.0	0.9939393939393939	0.992112	0.9838870581226711	0.9940893333333333	0.8610101963529659	0.8873620833333332	0.0018713817307402447	0.0018369833333333335
3750.0	0.9940298507462686	0.9931206666666667	0.9841656301329055	0.9928361666666667	0.870712251334424	0.899905	0.0018997359993878239	0.0018111166666666667
3800.0	0.9941176470588236	0.9922458333333334	0.9844347335406303	0.9918678333333334	0.8792343449922522	0.9172618333333334	0.0019280902680354037	0.001847016666666667
3850.0	0.9942028985507246	0.992805	0.9846948430322314	0.9927141666666667	0.8867591382558666	0.9304905	0.0019564445366829835	0.0019431333333333335
3900.0	0.9942857142857143	0.9937618333333335	0.984946402085882	0.9929209999999999	0.8934384464999404	0.9531816666666667	0.0019847988053305634	0.00197305
3950.0	0.9943661971830986	0.9933733333333333	0.9851898254947938	0.9941896666666667	0.8993981326733536	0.9402471666666666	0.0020131530739781424	0.0018942833333333335
4000.0	0.9944444444444445	0.9929718333333334	0.985425501649555	0.9937786666666667	0.9047425251284669	0.9610579166666667	0.0020415073426257218	0.0020382
4050.0	0.9945205479452055	0.9932733333333333	0.9856537946059639	0.9938393333333333	0.909558234043644	0.96179325	0.002069861611273301	0.0020267500000000003
4100.0	0.9945945945945944	0.9933825000000001	0.9858750459615233	0.9944198333333333	0.913917358966841	0.9505465000000001	0.00209821587992088	0.0019948333333333333
4150.0	0.9946666666666666	0.9939715000000001	0.986089576560925	0.9941735	0.917880137972541	0.9700980833333332	0.00212657014856846	0.0020078833333333334
4200.0	0.9947368421052634	0.9933931666666668	0.986297688048451	0.9922763333333333	0.9214971118118435	0.9766108333333333	0.0021549244172160394	0.0019493333333333335
4250.0	0.9948051948051949	0.9938771666666666	0.9864996642830691	0.9941448333333334	0.9248108803959564	0.96905225	0.0021832786858636192	0.00222115
4300.0	0.9948717948717951	0.9937520000000001	0.9866957726301979	0.9946391666666666	0.9278575236367997	0.9795543333333333	0.0022116329545111995	0.0021562
4350.0	0.9949367088607595	0.9941016666666668	0.9868862651424972	0.9951425	0.9306677495487774	0.9821326666666667	0.0022399872231587776	0.00220655
4400.0	0.9950000000000001	0.9937188333333333	0.9870713796406468	0.9940248333333334	0.9332678225165056	0.9805876666666666	0.0022683414918063575	0.0022634166666666666
4450.0	0.9950617283950617	0.9943128333333333	0.9872513407038628	0.9948514999999999	0.935680315187776	0.9740039166666666	0.0022966957604539373	0.0021947166666666665
4500.0	0.9951219512195122	0.994675	0.9874263605788254	0.9947068333333333	0.9379247191595439	0.9824234166666667	0.0023250500291015163	0.002240283333333333
4550.0	0.9951807228915663	0.9942915	0.9875966400147499	0.9951615	0.9400179426464244	0.9853860833333333	0.002353404297749096	0.0022582333333333333
4600.0	0.9952380952380953	0.9938273333333334	0.9877623690315099	0.9949011666666667	0.9419747175989921	0.9831324166666665	0.0023817585663966755	0.0022054833333333334
4650.0	0.9952941176470589	0.9942156666666667	0.9879237276269949	0.9939151666666666	0.9438079341245121	0.9804013333333333	0.0024101128350442545	0.0023862
4700.0	0.9953488372093023	0.994266	0.9880808864292296	0.9955301666666667	0.9455289163806441	0.9787785833333333	0.002438467103691834	0.0021874333333333335
4750.0	0.9954022988505746	0.9945076666666667	0.9882340072982361	0.9944873333333333	0.9471476511941447	0.9835623333333333	0.0024668213723394133	0.0023783666666666666
4800.0	0.9954545454545454	0.9946128333333334	0.9883832438820853	0.9951478333333332	0.9486729783520197	0.9872304166666668	0.002495175640986993	0.002406916666666667
4850.0	0.995505617977528	0.9939024999999999	0.9885287421311657	0.9939781666666666	0.9501127496960144	0.9814793333333333	0.0025235299096345726	0.002429633333333333
4900.0	0.9955555555555555	0.9944926666666666	0.9886706407742822	0.9937861666666666	0.9514739627197011	0.9881547500000001	0.0025518841782821533	0.002497066666666667
4950.0	0.9956043956043956	0.9949431666666667	0.9888090717598507	0.9954888333333333	0.9527628732381883	0.9807676666666666	0.002580238446929732	0.00250035
5000.0	0.9956521739130435	0.9948061666666668	0.9889441606651381	0.9949815000000001	0.9539850908081648	0.9833883333333334	0.0026085927155773125	0.0024234666666666667
